UUID, Fullname, Gender, Birthday, Class
1e8bcdd7-651c-4ea1-aa48-61ae1123d8ac, Phạm Đăng Anh, True, 10/24/2006 5:50:18 AM, 10A6
81f86288-7eed-4742-9f71-c4ac1691f39d, Nguyễn Minh Huy, True, 12/22/2005 2:30:20 PM, 10A6
8a2e173e-b943-484c-8ef2-3334e44dea32, Đoàn Thị Thanh Lan, False, 10/8/2006 2:08:09 AM, 10A6
aa81825d-b116-4f2d-b43c-29f0aeebe66d, Nguyễn Xuân Anh, True, 5/26/2006 5:34:06 AM, 10A6
9f0ccf23-0cfe-4bc6-a27d-09c1ded2b286, Phạm Đăng Long, True, 1/26/2002 5:54:25 PM, 12A5
083d471a-88fe-48ef-9bf4-8b686a4868da, Nguyễn Anh Hưng, True, 2/11/2004 10:27:17 AM, 12A5
4f8f0631-31b9-493d-a8b9-a367da5d6918, Nguyễn Thiên Hưng, True, 5/23/2004 3:14:19 AM, 12A5
01e50d84-5eb2-4ec3-bd18-abf3a9f3d04d, Nguyễn Minh Linh, False, 3/9/2000 1:56:07 AM, 12A6
424cf77f-cde7-42f9-9306-22de8242ecd0, Nguyễn Gia Sơn, True, 4/3/2001 10:47:41 AM, 11A6
98a2e932-a3bd-4087-a308-674b4df46a53, Lê Hương Khánh, False, 1/11/2004 11:13:34 AM, 10A6
2918fc72-0873-47ec-924a-5099b8121c20, Phạm Minh Bình, True, 7/3/2002 2:49:25 AM, 10A6
8429f05b-830d-4570-85b4-fdac8427b07a, Trần Thị Thanh Lan, False, 10/6/2003 6:26:11 AM, 10A6
b27e6b88-68b2-4464-9f79-e4cf962939f0, Nguyễn Thu Hà, False, 2/2/2002 9:51:33 PM, 10A6
8130f253-7812-45fd-b0dd-a83e987d6f19, Phạm Ngọc Châu, False, 8/12/2000 6:20:25 AM, 12A6
af18baf9-c2e8-4fca-9bfe-d52f842de44c, Nguyễn Đăng Dũng, True, 4/14/2001 7:29:43 PM, 11A6
2801da72-becb-4f5f-84e2-ba593cf61574, Trần Minh Dương, True, 7/14/2000 7:27:38 AM, 12A6
c5e938a4-17f6-435e-b18c-4b8810b6a084, Nguyễn Trúc Thanh, False, 3/18/2006 3:26:55 AM, 10A6
88433f84-d9ba-4c56-b4c4-3f032fb13bf2, Đoàn Phương Uyên, False, 6/9/2006 6:12:39 AM, 10A6
acd77d0c-f63c-458f-8aa0-e037c2513c1b, Lê Đăng Đạt, True, 9/27/2006 12:46:41 PM, 10A6
6e75dd16-a201-4317-beae-40b853ec0b4e, Phạm Thị Thanh Ngọc, False, 2/10/2003 2:11:52 PM, 10A6
967c478a-83df-40c9-bd9a-319253d1bfe1, Lưu Xuân Linh, False, 2/16/2006 4:14:41 AM, 10A6
49ce65ca-289c-4895-a60f-5cf27f808329, Phạm Minh Hà, False, 4/22/2005 5:02:49 AM, 10A6
0e34e20f-124b-4480-896c-c3b9b3e1f17a, Đặng Văn Long, True, 12/23/2002 11:49:33 AM, 10A6
6cd6156f-0aa3-492a-abca-097a9d3ecca8, Hoàng Phương Phương, False, 5/21/2004 7:30:08 AM, 10A6
fd092686-9ef4-4eaf-9761-cecd12e6c745, Nguyễn Phương Lan, False, 10/6/2004 3:21:33 PM, 10A6
2944e1fc-1d3a-4477-9861-5c9254213ac0, Võ Gia Thành, True, 10/8/2005 11:57:24 PM, 10A6
11485e22-f879-4373-8f48-81b102d1d16a, Đặng Hoàng Bảo Hoàng, True, 1/29/2002 1:35:07 PM, 10A6
1c617a9d-8a16-468b-88f4-460930ed06b9, Đặng Thu Thư, False, 8/26/2000 10:37:58 PM, 12A6
a4ea5572-e295-4c41-b994-c4a8d5b174da, Hồ Ngọc Hương, False, 3/30/2006 3:07:15 PM, 10A6
8d5264c5-5369-4f93-82d0-d3cf5b3427bb, Nguyễn Mai Thư, False, 11/13/2006 8:41:04 PM, 10A6
391aee81-f6c1-48ac-b217-dfbbcfb8dae4, Hoàng Xuân Anh, True, 3/24/2001 6:18:29 PM, 11A6
c3d1f81f-cf2d-4fc0-b97c-ef03992c3886, Nguyễn Đăng Khánh, True, 6/28/2005 8:42:00 PM, 10A6
4b5180b1-d141-4ef1-b289-4003c6605b05, Hồ Thảo Giang, False, 2/8/2001 9:13:03 PM, 11A6
a50fe68a-adbf-4df6-8f01-42c13e37f98d, Nguyễn Thu Vy, False, 11/14/2000 6:48:07 AM, 12A6
7f453530-7aa9-412b-b130-a8320df78978, Đoàn Thảo Khánh, False, 2/19/2004 12:08:08 AM, 10A6
6d740bff-043f-4245-9d8e-10f033ec6e5f, Hoàng Xuân Giang, False, 6/16/2001 9:05:00 AM, 11A6
1d115c36-915b-4b53-b2f0-b5d78a2bf35b, Hoàng Thái Thành, True, 4/6/2000 11:43:22 AM, 12A6
17914422-39a7-4c02-a313-aa15470a86d3, Trần Hoàng Bảo Phúc, True, 2/29/2004 4:12:04 AM, 10A6
73436a07-cdc0-4c72-a0a8-31a572a3796c, Nguyễn Anh Sơn, True, 2/13/2006 4:46:39 AM, 10A6
610633d5-99ad-4286-9a8a-9f3c97643312, Đoàn Hoàng Bảo Bình, True, 12/1/2006 6:52:13 PM, 10A6
65c783f9-93b9-433e-9ebf-b9eed1031a60, Đoàn Minh Uyên, False, 7/2/2004 6:36:28 AM, 10A6
b1789fbe-d281-4ece-ae20-b12c8bb50ee4, Hồ Phương Nguyên, False, 8/4/2005 7:30:41 PM, 11A6
47dafbc5-9c49-4836-97dc-9cea639a2fb5, Võ Gia Hùng, True, 4/20/2002 2:48:34 PM, 11A6
5e1c12d9-df8d-41d5-9ede-4649140607ef, Nguyễn Thu Linh, False, 5/31/2004 9:36:36 PM, 11A6
410ebe3b-bfc4-4166-8c6a-7ddd2bdaa074, Hồ Minh Anh, True, 2/5/2001 12:20:29 PM, 11A6
cf130c3f-6b46-406b-87f0-2030df81f19e, Hồ Thu Hà, False, 7/17/2003 6:45:17 AM, 11A6
ecded162-d147-4dcd-abce-b57c002b879d, Đặng Thị Thanh Uyên, False, 8/29/2002 5:32:01 AM, 11A6
d35906ab-6615-4897-9d24-8866527d00d5, Hồ Đăng Hưng, True, 7/29/2004 11:55:02 PM, 11A6
bced9988-9ba8-4a4e-9da4-5ad152b3701d, Nguyễn Phương Hà, False, 1/28/2006 6:28:17 AM, 10A7
a7a8404d-b6ae-4a7e-b071-37f0e62286ff, Hồ Việt Đạt, True, 3/12/2005 4:47:38 PM, 11A6
244e2813-2fff-4c1e-abca-b2bde1110378, Trần Việt Dũng, True, 3/9/2004 11:13:45 PM, 11A6
55a3deaa-ff06-4786-a873-2fda7269fcda, Đặng Ngọc Phương, False, 1/9/2004 6:47:11 PM, 11A6
fa999342-7445-4e9b-972c-c0096bddb5fe, Phạm Minh Hoàng, True, 10/11/2000 7:28:48 AM, 12A6
80064e58-4ad9-471b-9aa2-a86340d5b9cd, Nguyễn Gia Hưng, True, 9/29/2006 11:02:15 AM, 10A7
98d01db1-ec11-43a9-88e2-67a5ffd77970, Hồ Phương Lan, False, 3/13/2000 7:59:25 PM, 12A6
55507997-040b-48b0-9aac-d5b27ce30306, Nguyễn Thảo Vân, False, 9/20/2006 10:48:16 PM, 10A7
835c45cc-bc49-4212-bf2a-b0d6b2e650e1, Võ Minh Khánh, False, 10/2/2002 10:00:37 AM, 11A6
3c97f149-0c3a-474f-b1e4-9d8357b0b903, Đoàn Phương Giang, False, 11/4/2003 12:38:01 PM, 11A6
2fc9cd33-9127-4261-a494-f0fd69f71779, Trần Đăng Phúc, True, 5/10/2001 5:42:12 PM, 11A6
37e0ce73-6a8e-4236-a1ab-84eb8226a473, Phạm Thái Khánh, True, 2/24/2000 6:18:31 AM, 12A6
30cea16f-9e8b-46ed-86eb-bcfa6516209a, Nguyễn Bảo Trang, False, 1/5/2000 3:13:05 PM, 12A6
122debdb-35a8-4873-b99d-787080dbb665, Trần Anh Huy, True, 3/14/2001 3:39:10 PM, 11A6
6c733bc5-c384-4033-b4c0-6100d52a1899, Nguyễn Hương Lan, False, 12/2/2000 8:48:10 AM, 12A6
8dc473b2-881f-4780-85c1-69174f1ada28, Nguyễn Bảo Vân, False, 8/18/2003 8:32:21 PM, 11A6
8dbe2e72-aee8-4821-a665-cc539ea62837, Phạm Minh Nguyên, False, 3/30/2006 10:24:44 PM, 10A7
e5c9c571-dca1-4676-a435-4b452e72ee60, Trần Mai Trang, False, 11/28/2000 2:54:07 AM, 12A6
d0a8a100-9515-4666-875f-990c027fb142, Đoàn Thái Khánh, True, 8/31/2001 12:05:16 PM, 11A6
6f6ed849-2e45-418e-9369-008096e4070f, Trần Thị Thanh Thanh, False, 1/15/2000 6:33:10 AM, 12A6
3f114678-30d4-47b9-8729-fd8c446d3e2f, Trần Minh Long, True, 12/20/2002 6:42:05 AM, 11A6
1de117bd-38ff-4988-a81c-a24715fad0b3, Hồ Xuân Hương, False, 7/22/2004 9:57:59 AM, 11A6
cb3912a2-aff6-4d86-bcae-d0d52dbeae44, Phạm Anh Hoàng, True, 11/11/2006 3:38:47 PM, 10A7
6affd12b-a054-43fe-ba6e-0e59947f0450, Võ Việt Khánh, True, 6/27/2001 12:59:52 AM, 11A6
7f916047-e830-4cb5-85f5-2673e33dc02b, Nguyễn Anh Bình, True, 5/30/2004 10:47:20 AM, 11A6
9730c97d-23e6-4834-8b17-38d2e5b35c75, Phạm Việt Thành, True, 9/29/2001 3:01:23 AM, 11A6
61efcd69-85c3-474e-b9ab-4c4b02074f7e, Nguyễn Thái Duy, True, 11/25/2003 4:34:24 AM, 11A6
04462a2d-6cd6-44be-9c01-de8f58f2ff0e, Đặng Trúc Thanh, False, 11/22/2005 6:34:31 AM, 11A6
92f0819e-b4dc-495a-a6f5-be4d8e462249, Nguyễn Gia Khánh, True, 7/22/2004 1:27:29 PM, 11A6
f9dd5063-e21d-4373-929d-07eab6c668e4, Nguyễn Anh Duy, True, 8/28/2001 4:39:51 AM, 11A6
197cb8a7-81f7-41ae-bf30-4bf38c51219e, Đặng Thái Dương, True, 1/3/2000 6:10:23 PM, 12A6
7627be6d-58c7-4e8c-8e51-de74e366a3a5, Nguyễn Văn Duy, True, 1/9/2005 2:10:10 AM, 11A6
6f7c8b44-ba39-4def-a919-c1deee9a3c22, Đặng Hương Châu, False, 6/18/2001 4:42:52 AM, 11A6
b9083b16-4f73-4a57-bee2-65051475b270, Võ Phương Hà, False, 4/24/2003 6:25:05 AM, 11A6
9efd552b-615a-4878-baff-f784627677fc, Hồ Bảo Hương, False, 11/13/2000 7:37:17 PM, 12A6
363489fb-d9a7-4085-b7d5-c28b7818efc8, Nguyễn Thị Thanh Vân, False, 6/30/2005 8:50:17 AM, 11A6
348a987d-5a25-476f-8e19-d18c058a4d3b, Hoàng Gia Phúc, True, 1/20/2003 8:26:59 PM, 12A6
160b6c78-f1dd-454d-ac5d-2cdab36325f7, Hồ Xuân Trang, False, 12/5/2003 5:16:31 PM, 12A6
4c2c93fa-0d44-4264-9232-df2da345ae50, Nguyễn Mai Thư, False, 11/21/2005 12:29:07 PM, 10A7
5c038a9a-6f13-43b4-ad5c-6c3582d62605, Võ Gia Dương, True, 6/30/2004 11:30:11 AM, 12A6
cbddc55d-73d4-4a5d-9091-048ab999317e, Võ Đăng Đạt, True, 10/25/2002 8:04:23 AM, 12A6
cd82b612-05cf-4f18-ad0f-d3233d87e798, Nguyễn Đăng Đạt, True, 10/11/2000 3:32:40 AM, 12A6
b07daeff-1728-4d0b-9b4e-ab424229fc76, Hoàng Thiên Dương, True, 4/21/2002 10:21:34 PM, 12A6
555d1ed5-9543-4e4b-830d-f3a7ba5a3e81, Nguyễn Thái Thành, True, 8/26/2004 9:16:47 PM, 12A6
ebf74f55-138f-41bf-ab06-67853d0c656c, Võ Thiên Hùng, True, 6/30/2006 11:09:57 PM, 10A7
712a7ceb-92a8-4520-a766-506bcc2e9946, Nguyễn Ngọc Nguyên, False, 8/6/2006 5:58:39 PM, 10A7
2d5ef615-1f2d-4e76-baa2-6253be3f237a, Trần Thái Dương, True, 1/31/2000 1:29:47 PM, 12A6
b47d55b8-9df6-4a71-8389-e2550e6abeeb, Nguyễn Việt Dũng, True, 1/28/2006 8:30:26 PM, 10A7
08235ad1-c694-4702-952d-de6e8b816668, Trần Xuân Hương, False, 7/11/2001 5:02:26 AM, 12A6
2d83157c-d2a0-4366-b01e-510a66be1a88, Đoàn Xuân Hưng, True, 4/3/2000 3:15:07 PM, 12A6
a3948319-0fa5-44b8-9a34-dec2f810de5c, Hồ Hương Thanh, False, 1/17/2006 8:44:39 AM, 10A7
b9be5fe8-222e-438b-a801-e9042a239c4b, Nguyễn Hoàng Bảo Sơn, True, 2/6/2001 11:31:23 PM, 12A6
5fa6af4b-9051-4e37-9db4-ef17aac08ba5, Hồ Xuân Đạt, True, 11/25/2001 8:29:08 AM, 12A6
07ac2e09-886b-46ef-9556-3d1cd40956e1, Lê Thu Uyên, False, 5/2/2005 4:51:23 AM, 10A7
b3f19dcc-3881-4b43-848d-534e42b8edde, Lưu Thái Huy, True, 7/12/2006 9:32:11 PM, 10A7
0b2145a1-1d74-46e6-8f32-049c6504d15f, Nguyễn Minh Nguyên, False, 1/11/2000 7:49:59 PM, 12A6
9dc56f8a-1387-475e-91cc-54e99c98bc75, Phạm Gia Hưng, True, 11/18/2002 2:04:03 AM, 12A6
28cb93a7-8958-440c-9bd4-535c0fa8a4a9, Đoàn Thu Thư, False, 10/28/2004 8:54:01 PM, 12A6
96a2e01d-b227-4036-8f11-7723b8070093, Lưu Thu Vân, False, 3/8/2000 4:55:37 AM, 12A6
27c1e444-72a7-45a1-a9b3-f999c99ac23d, Nguyễn Văn Dũng, True, 7/2/2005 3:07:40 PM, 10A7
ac89c98a-98b7-49b7-b94b-86edb24876f9, Hoàng Thị Thanh Giang, False, 11/2/2004 9:48:02 PM, 12A6
cd41909f-67ae-4b15-bfc8-f6113f9037e9, Hồ Thiên Dũng, True, 7/11/2001 3:53:38 AM, 12A6
09f90cd8-0378-4b10-aa7c-7bb45a6d086c, Nguyễn Anh Bình, True, 12/28/2000 6:10:11 AM, 12A6
c0f15b15-f20e-4182-954e-dc53b628c450, Nguyễn Thảo Trang, False, 9/17/2005 8:00:03 AM, 10A7
66be62d2-e018-4b0c-9096-ea60ed4f6d5f, Nguyễn Bảo Lan, False, 6/21/2005 7:33:00 PM, 10A7
238ff8e2-2cb2-4158-a997-1b299cc67fff, Nguyễn Thiên Huy, True, 10/4/2001 8:31:37 AM, 12A6
f800a4ad-2519-4e8b-b916-66bebd520291, Phạm Minh Hưng, True, 11/1/2000 3:43:58 PM, 12A6
2eac0d9e-103a-462d-9510-24000a093952, Nguyễn Hương Ngọc, False, 3/14/2003 8:11:43 PM, 12A6
64a0d11f-3c3f-4331-9d21-776eea67a5ce, Lưu Đăng Nguyên, True, 1/8/2004 12:59:10 PM, 12A6
7064439a-605c-4241-9ba3-dc333a55914f, Trần Anh Hùng, True, 5/4/2004 3:46:24 AM, 12A6
d5886ea8-0727-45f5-a4d1-67a0529e15c2, Đoàn Minh Linh, False, 11/13/2000 8:28:31 AM, 12A6
484458ac-b7ab-4fca-8bc9-b4d0ee22ce2d, Đoàn Hoàng Bảo Nguyên, True, 10/17/2006 1:59:46 AM, 10A7
912b7ec9-a625-45aa-b35e-f7daf5fe7271, Nguyễn Mai Vân, False, 10/8/2005 5:53:30 AM, 10A7
6ccbdeff-650d-4ebf-96d9-71f25d6562cd, Phạm Anh Huy, True, 3/27/2005 10:59:32 PM, 10A7
027bc5ff-fb79-4271-a159-3c080db168f6, Đặng Phương Nguyên, False, 5/15/2004 9:20:48 PM, 12A6
0c5db0b4-4561-4698-831f-48b835ee3889, Nguyễn Hoàng Bảo Dũng, True, 1/13/2003 11:37:40 AM, 12A6
a272ed49-0b55-4a86-8092-25d3f6bed3d1, Lê Xuân Huy, True, 12/25/2006 3:04:46 PM, 10A7
d79aec6d-5343-4cb2-99a6-43239af2aae5, Nguyễn Phương Nguyên, False, 4/27/2001 11:03:23 AM, 12A6
25eb02cb-5b1b-4ccb-9ca6-66bb829b8c1e, Nguyễn Phương Lan, False, 9/1/2001 4:28:18 PM, 12A6
2ee0a040-e0b7-484a-9fe8-bc0ccf65da54, Lê Phương Hà, False, 4/30/2002 5:05:29 PM, 12A6
b3e34eab-f94c-46f3-9763-89876378bbb4, Lê Ngọc Trang, False, 9/6/2005 3:13:32 AM, 10A7
856065ed-bd0b-4df5-b14e-5b9ff938afc9, Đoàn Hương Giang, False, 4/1/2005 6:21:51 AM, 10A7
d354588e-9370-4701-b142-16a829a1c428, Đoàn Gia Sơn, True, 1/2/2006 6:38:15 PM, 10A7
07fad86c-312f-4d1b-b467-59dc792851ce, Đặng Thu Linh, False, 8/23/2003 8:06:13 AM, 12A6
e26fde53-10fc-42a0-a9d5-7dbbe1431c4c, Nguyễn Xuân Linh, False, 4/28/2002 3:44:35 PM, 12A6
c8f793c9-b375-477a-bec8-ed3040c5cee7, Nguyễn Minh Huy, True, 7/12/2001 5:39:15 AM, 11A7
7c8b64b4-4f3d-43a2-8f8f-e0787afb4416, Võ Thiên Đạt, True, 2/29/2000 3:29:39 AM, 12A7
b0a11850-523d-416b-a432-3b97a63f26a0, Nguyễn Trúc Thư, False, 10/18/2005 11:10:14 PM, 10A7
b195cc0a-3c3a-4cdc-884f-7f72d2779a45, Phạm Minh Bình, True, 6/26/2001 3:31:01 PM, 11A7
a1aeb8ce-cd7d-4d45-b09e-22e17f14a871, Phạm Thiên Huy, True, 12/30/2004 9:36:33 PM, 10A7
27687eca-19d0-47e9-9e1e-b6a4b9ed6864, Hoàng Hương Giang, False, 5/20/2005 2:46:52 AM, 10A7
1116b692-b404-4c80-87bf-018dadabf651, Võ Gia Sơn, True, 4/27/2004 3:16:35 AM, 10A7
e2a9d4a1-f5a2-4444-ad33-4e6a029f15d0, Lưu Thiên Hưng, True, 6/23/2003 6:45:14 AM, 10A7
a055c2d6-4fab-4fc3-99b0-b7c6484e2942, Hoàng Thảo Uyên, False, 3/18/2002 10:12:51 AM, 10A7
e973c4a4-ee6f-4440-b6ab-189a9cf6e6ba, Nguyễn Ngọc Châu, False, 4/30/2003 5:06:58 AM, 10A7
730f2d6f-43a2-4612-a49e-404c492acaff, Võ Xuân Khánh, True, 7/24/2004 12:35:59 AM, 10A7
f39fde8e-c42d-41ce-8c33-132c9a7c545b, Nguyễn Gia Dũng, True, 3/18/2004 11:05:08 AM, 10A7
0c14e7d8-7975-47ff-892d-466cc3c3674f, Trần Bảo Phương, False, 5/19/2006 4:08:17 PM, 10A7
6710a8b9-6f45-425b-ac8b-8dcfecfc696e, Lưu Xuân Nguyên, True, 6/8/2004 7:31:50 AM, 10A7
92c71826-40ba-4a53-a297-e586b9c744f4, Nguyễn Thảo Hà, False, 11/24/2003 12:10:58 AM, 10A7
2cff1b96-6b08-42d4-8b20-c44939fa15db, Hoàng Việt Thành, True, 6/25/2004 3:30:15 PM, 10A7
9b4c23f0-15bc-4c83-8c3f-efc44b87aadc, Lưu Minh Hùng, True, 4/25/2004 1:27:58 PM, 10A7
16d8f11f-96d7-4e48-9a03-36186aaadddf, Hồ Minh Thanh, False, 12/15/2002 7:55:37 PM, 10A7
62e4936c-a49e-4cf0-9e60-98a1b5810f6e, Nguyễn Thảo Hà, False, 12/27/2001 1:36:37 AM, 11A7
d2bbdc15-4e25-4de6-a9b7-679e4a3dc635, Trần Ngọc Hương, False, 10/19/2002 5:54:36 PM, 10A7
a9a1f128-6177-46a9-9e76-bd261d2def8e, Đoàn Phương Ngọc, False, 2/8/2003 8:01:49 PM, 10A7
96a23518-1eed-4890-a5f9-cff68b8e7934, Hoàng Thu Thư, False, 12/21/2001 9:45:53 PM, 11A7
a006c5b2-a7a1-4c72-8d60-cdd4bf2c643e, Nguyễn Văn Long, True, 7/30/2005 4:38:30 AM, 10A7
3b2bd08f-5c6e-46df-98c7-852668603e93, Đoàn Thiên Hoàng, True, 12/14/2004 8:01:38 PM, 10A7
b002a72c-b19c-4835-be67-ddabd0f20f44, Lưu Anh Thành, True, 11/24/2005 6:31:04 AM, 10A7
605b20e6-c88c-472e-8c51-9fb73bbdc885, Võ Việt Bình, True, 1/2/2005 2:53:50 PM, 11A7
b5c9033a-2356-40be-9986-7ae9d4f6a685, Hồ Thảo Hương, False, 12/10/2002 9:46:03 AM, 11A7
22cd0141-0fdd-41f7-8ef9-7db94d5883f8, Nguyễn Hoàng Bảo Hưng, True, 1/13/2002 5:06:01 PM, 11A7
8fe15eff-ef73-4db6-a381-95e5d2f4dc2a, Đoàn Thu Vy, False, 10/20/2004 9:15:46 PM, 11A7
61936f8b-f2e8-4ce4-9342-65bd2109ac88, Võ Thảo Châu, False, 12/10/2000 3:00:48 AM, 12A7
2634c359-e7b9-4929-af46-d51446551308, Lê Mai Giang, False, 1/8/2005 12:13:23 PM, 11A7
36af7fab-2255-44a5-8ffb-6cbead822ae8, Lê Thiên Thành, True, 6/22/2001 10:30:54 PM, 11A7
8c327dd0-4af8-4cea-880b-cb0c6ca69d7f, Nguyễn Trúc Vân, False, 3/13/2000 1:19:04 AM, 12A7
37b51cec-1b99-4dd0-8423-4ab14a0faf8b, Nguyễn Đăng Hoàng, True, 8/29/2006 5:20:02 PM, 10A8
6936b59b-2a6b-44c8-b5ec-a509f005f9bf, Lưu Hoàng Bảo Bình, True, 6/26/2004 2:39:18 AM, 11A7
35a40def-ba12-45ac-9f54-c6fc6da1f8f3, Nguyễn Phương Ngọc, False, 3/10/2000 7:57:54 AM, 12A7
235cb3d3-2f6e-458b-9b65-eac1b6b3fd7b, Nguyễn Bảo Linh, False, 4/13/2005 10:35:44 PM, 11A7
116b4818-5884-4230-bf5b-90b4f1837e14, Nguyễn Thái Phúc, True, 4/6/2006 1:03:51 AM, 10A8
17440871-fb4c-4eaf-be5e-f9f818b9ce8a, Hồ Minh Dương, True, 11/8/2002 5:44:19 AM, 11A7
bdbd5751-b8b0-4223-992d-6a387d6c5920, Võ Hương Uyên, False, 11/4/2004 9:23:50 PM, 11A7
38a38c9d-622b-4afd-ab5f-06d9723d4304, Nguyễn Ngọc Linh, False, 6/21/2001 12:35:31 PM, 11A7
a9539334-710e-41a9-90f9-3f649e7132f5, Nguyễn Anh Dương, True, 10/23/2004 4:07:23 AM, 11A7
5abdee34-bd62-4e5f-9114-e8deade46068, Nguyễn Thị Thanh Thư, False, 12/20/2005 8:13:06 PM, 11A7
deabbb6a-cf49-4d33-904a-eb066e8b6c22, Nguyễn Xuân Hà, False, 3/5/2004 11:02:38 PM, 11A7
04fc81bb-a729-43f1-8fe2-f603c2a8fe9d, Phạm Thị Thanh Ngọc, False, 6/6/2004 5:32:19 PM, 11A7
b1951883-2f1c-49e1-be4d-a21614459720, Lưu Minh Trang, False, 9/18/2004 2:47:24 AM, 11A7
c7a77dad-0ced-43c2-90c9-ae239e90f83e, Nguyễn Bảo Lan, False, 9/28/2000 12:18:26 AM, 12A7
e5c263da-dc5c-4516-82a6-5b1c6073aefc, Nguyễn Xuân Thanh, False, 10/16/2004 7:27:31 AM, 11A7
cce949f2-4b6f-4171-9ef4-58d1d5659fb1, Trần Hoàng Bảo Sơn, True, 7/12/2005 12:55:14 PM, 11A7
47f6d258-2954-4358-a9f3-c2671300d028, Hoàng Hoàng Bảo Hoàng, True, 11/27/2005 3:04:51 PM, 11A7
30110124-0506-4525-a3bf-3e1e61da4fc1, Nguyễn Xuân Trang, False, 11/12/2002 12:55:44 AM, 11A7
1dcd6f9f-e326-4d5f-b564-5f5a6db8ebb8, Đoàn Đăng Bình, True, 6/9/2006 7:01:05 AM, 10A8
b72cd1e4-c0c4-43a9-bca6-52e72e91c6cb, Lưu Việt Nguyên, True, 7/29/2003 2:47:23 AM, 11A7
6165ceca-4570-4105-b2c4-21c57317ed21, Lưu Hoàng Bảo Duy, True, 10/1/2005 11:35:49 PM, 11A7
022c2a56-0083-4f6d-b361-8c07a7ee163c, Lưu Minh Phúc, True, 6/24/2001 1:48:29 AM, 11A7
ffbaec27-06e7-4433-a68a-862232642734, Trần Thu Thư, False, 9/25/2002 5:30:34 AM, 11A7
00629ba9-dbe6-4cf4-9ac6-e6f33cb296f7, Trần Gia Hùng, True, 4/27/2003 8:03:20 AM, 11A7
782433c8-ffaf-43f9-ac0f-83aa65996151, Lưu Thị Thanh Ngọc, False, 9/22/2005 9:31:36 PM, 11A7
9f33c5bb-cb3b-4de3-95d9-122a074fc623, Võ Phương Hà, False, 9/7/2006 12:18:51 PM, 10A8
a625211b-ac48-4aa2-947e-6f77efef9895, Đoàn Minh Khánh, True, 3/26/2002 7:37:07 PM, 11A7
a367cc34-9f82-4aa1-a678-1a37cf0b8490, Phạm Minh Long, True, 8/11/2000 3:39:47 PM, 12A7
d982c0f3-545c-4347-adfd-0f40e2abdc9f, Nguyễn Gia Bình, True, 3/18/2000 5:00:32 PM, 12A7
44220e46-8a9f-4784-b330-655e477bd11a, Nguyễn Mai Châu, False, 10/25/2001 7:34:12 PM, 11A7
c5ac9caf-4119-452b-bf60-7119ba5fde3c, Nguyễn Việt Anh, True, 6/19/2006 3:56:44 PM, 10A8
4f5b1a9c-740e-4cf8-a470-f7a89cd31d15, Hồ Thị Thanh Châu, False, 2/19/2002 5:54:33 AM, 11A7
ba1ab6a7-b55a-4364-9a28-e9779ecce86b, Đặng Phương Hương, False, 10/30/2006 3:11:24 AM, 10A8
f5e23cc0-a6ef-4323-a6da-17bcd8f3b806, Trần Bảo Phương, False, 12/27/2000 6:57:42 PM, 12A7
9ee20223-9894-45ae-b36f-54641a8b4654, Hoàng Mai Vân, False, 1/22/2002 3:42:33 PM, 11A7
ea906c5b-928c-4450-b3a0-7660f91cf0b0, Nguyễn Mai Phương, False, 8/26/2005 1:25:03 PM, 11A7
386889ab-d26e-4929-8cb5-d584baf22a27, Đặng Gia Huy, True, 2/13/2000 8:02:41 AM, 12A7
4d000123-6229-4909-85aa-46ce30ee8413, Hoàng Xuân Hùng, True, 3/16/2001 5:21:27 AM, 11A7
a6ad4fd5-df8e-40e8-a48a-cdccedf00daa, Đoàn Văn Hùng, True, 3/4/2000 6:19:21 AM, 12A7
a8bff9e0-cc5d-4875-8295-f3b9902ed9ec, Nguyễn Gia Dương, True, 9/30/2002 7:30:48 AM, 11A7
2bb81c07-3fdc-45af-bbf5-73a77280d151, Trần Anh Dũng, True, 8/16/2005 4:48:28 AM, 11A7
26237939-b996-4a38-b32f-8e6350892340, Trần Thu Lan, False, 5/27/2000 9:21:01 PM, 12A7
804bb471-e35b-4e53-8f9a-7f79e13d4067, Võ Mai Vy, False, 7/23/2000 1:54:19 PM, 12A7
ce4e6886-25ca-4142-b09f-a2a1295ebe1f, Hoàng Thái Long, True, 1/25/2005 2:59:11 AM, 11A7
f794bf20-681c-4cdd-a6a3-0581d636d4ed, Trần Anh Dũng, True, 5/6/2002 9:40:36 AM, 11A7
f54b1dff-3915-43bd-b5b7-aaeba895a668, Lê Thái Duy, True, 2/26/2006 10:20:41 AM, 10A8
f71359eb-87ab-418a-b446-f09176be1bd1, Lê Gia Bình, True, 3/26/2000 6:43:53 PM, 12A7
3116bb5c-43c3-49f9-aa50-263f9b71f2af, Nguyễn Trúc Giang, False, 2/16/2006 8:09:41 PM, 10A8
55d95f1b-60eb-4763-9ad2-8eb0c80048b4, Nguyễn Việt Thành, True, 6/29/2005 5:24:58 AM, 11A7
c5346f5b-4472-4647-8dbd-e0c621f1cd0d, Trần Thu Ngọc, False, 5/26/2006 1:54:59 AM, 10A8
caff317b-0ecf-47a4-b668-c88dfd8fa76f, Võ Hương Trang, False, 2/28/2004 12:16:29 PM, 11A7
7b9ae0d8-918b-41a3-a808-c9c2776b745e, Võ Thảo Vy, False, 9/3/2003 8:45:46 PM, 11A7
